"","listing_id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365","list.demand"
"3486","15990648","SOMA LOFT in the Heart of San Francisco","103920754","Gary",,"South of Market",37.7698450968344,-122.41417994648,"Entire home/apt",300,2,0,"",0,1,83,282
"3487","15991265","The center of SF with surreal nature backdrop","4093167","Jeremie",,"Inner Sunset",37.7619732627277,-122.452804965515,"Entire home/apt",200,3,8,"2017-02-27",2.4,1,18,347
"3488","15998980","asdf","56104429","Tiffany",,"Downtown/Civic Center",37.7761344872747,-122.42142716138,"Shared room",9999,1,0,"",0,1,0,365
"3489","15999214","#104 Private Room in Hostel-Style House in Bayview","27123550","Jacquelyn",,"Bayview",37.7346200695672,-122.388061686307,"Private room",40,30,2,"2017-01-02",0.58,8,89,276
"3490","15999494","Quite private room in the heart of the city","1849903","Morgan",,"South of Market",37.7768306512593,-122.410700320026,"Private room",120,1,5,"2017-02-05",1.92,1,363,2
"3491","15999597","Haight/Castro Clean Bright 1 Bedroom top floor apt","6727363","Laura",,"Castro/Upper Market",37.7621775898821,-122.444352437222,"Entire home/apt",165,3,3,"2017-02-13",1.22,2,127,238
"3492","16001051","Center of San Francisco","103884979","Ram'S Hotel",,"South of Market",37.7769334253384,-122.416011670781,"Private room",139,1,2,"2017-02-12",2,4,362,3
"3493","16003867","INSANE VIEW ON BAY BRIDGE AND THE BAY 2BR SW-POOL","24292180","Peter",,"South of Market",37.7829273368702,-122.390402309034,"Entire home/apt",500,2,13,"2017-01-21",3.86,1,229,136
"3494","16004400","Private Rm, Beautiful Sunset Beach suite","9711796","Brie",,"Parkside",37.74541175009,-122.490584114141,"Private room",80,4,0,"",0,1,0,365
"3495","16006015","Homely Private Room","104060777","Shreyas",,"Bernal Heights",37.7357547912299,-122.427142250823,"Private room",100,1,2,"2016-12-12",0.7,1,0,365
"3496","16013269","The Pink House by the Mosaic Steps","80818925","Derek",,"Inner Sunset",37.7580993695627,-122.474995175286,"Private room",70,1,8,"2017-02-22",3.04,1,48,317
"3497","16013400","Single room in the Mission","7685561","Anushka",,"Mission",37.7491271778023,-122.415736221513,"Private room",52,3,1,"2016-12-03",0.33,1,121,244
"3498","16014861","Modern minimalist apartment in the Mission","967709","Tomaž",,"Mission",37.7676459158409,-122.41968521224,"Entire home/apt",200,3,0,"",0,1,25,340
"3499","16017966","Industrial Chic in the heart of San Francisco 2","6680334","João",,"South of Market",37.7763422544146,-122.414073320785,"Private room",130,2,25,"2017-02-28",8.15,2,49,316
"3500","16018318","Cute and modern studio in Haight","104170409","Mana",,"Haight Ashbury",37.765792613373,-122.44343233149,"Entire home/apt",100,1,8,"2017-01-29",2.47,1,30,335
"3501","16018565","The Sutter Residence","104172283","Charles",,"Downtown/Civic Center",37.7881056239977,-122.415372893077,"Entire home/apt",230,2,27,"2017-02-24",7.79,1,14,351
"3502","16018745","Charming Noe Valley Cottage, Walker's Paradise!","4820505","Mary",,"Noe Valley",37.7491986296506,-122.438369724874,"Entire home/apt",400,30,2,"2017-01-06",1.02,1,45,320
"3503","16020972","商务旅行a 位于旧金山,交通便利,进出方便","85575849","Lily",,"Inner Richmond",37.7785598735346,-122.461652397628,"Shared room",36,1,0,"",0,3,27,338
"3504","16022597","Newest Luxury Hi-Rise Condo in SF!","85152810","Al",,"Financial District",37.7894226688905,-122.394644786055,"Entire home/apt",480,2,4,"2017-02-17",1.33,1,162,203
"3505","16027559","Modern Spacious Full Floor Flat in Russian Hill","1429422","Jeeun",,"Russian Hill",37.7968080176461,-122.42163307188,"Entire home/apt",260,3,0,"",0,1,87,278
"3506","16029428","Private Room with shared bathroom in Hotel","103049007","Akshay",,"Downtown/Civic Center",37.7842956542306,-122.41223533713,"Private room",70,1,21,"2017-02-24",6.56,6,68,297
"3507","16029833","Full Marina Apt. w/ Optional Garage","94256612","Chuck",,"Marina",37.8034236529025,-122.437361642107,"Entire home/apt",139,1,11,"2017-02-25",4.29,1,38,327
"3508","16031356","Gorgeous Mission 2BD/2BR, steps from Valencia St","80667649","Maria",,"Mission",37.7601760583177,-122.420554773113,"Entire home/apt",360,3,1,"2017-01-02",0.5,1,26,339
"3509","16032247","Scenic Waterfront Apt @Mission Bay!","6156446","Jessica",,"South of Market",37.7733313640687,-122.397653274135,"Entire home/apt",130,1,7,"2017-02-19",2.16,1,266,99
"3510","16032599","3rd Floor/Natural light all around","56359214","Super",,"Bernal Heights",37.7351655479636,-122.425858851364,"Entire home/apt",82,1,2,"2017-02-18",2,1,285,80
"3511","16036835","A Unique Tiny Home Experience","8245882","Theresa",,"Mission",37.7609433334893,-122.413262576065,"Entire home/apt",120,1,0,"",0,1,364,1
"3512","16038601","Incredible location! Great spot with great people","14862181","Tyler",,"Marina",37.8024589160654,-122.430344599024,"Private room",55,15,1,"2016-12-25",0.44,1,0,365
"3513","16039976","Prime Location on Panhandle!! (Extra Futon incl.)","3812152","Erica",,"Haight Ashbury",37.7718311609159,-122.439825635302,"Entire home/apt",139,7,1,"2016-12-28",0.31,3,25,340
"3514","16041590","For the SF Couch Surfer","15728182","Eric",,"South of Market",37.776108305875,-122.412264622068,"Shared room",50,1,4,"2017-02-09",1.17,2,174,191
"3515","16042019","Amazing apartment in SF","19859936","Gab",,"Marina",37.8027354991292,-122.429124154674,"Entire home/apt",350,3,0,"",0,2,179,186
"3516","16042687","Look HERE!  New bed/mattress. Private bath. Cozy!","104418181","Susan",,"Ocean View",37.721953113942,-122.460143778367,"Private room",48,1,3,"2017-02-15",1.43,1,107,258
"3517","16043093","Family-Friendly Richmond Retreat","83844277","Stacy",,"Outer Richmond",37.7813624830798,-122.48880733241,"Entire home/apt",160,2,3,"2017-02-25",3,1,55,310
"3518","16051031","Dorm Room Private Bathroom F09","100390518","Herbert",,"Downtown/Civic Center",37.7870155812123,-122.408659995172,"Private room",70,1,1,"2017-02-08",1,11,52,313
"3519","16051262","Lovely Newly Furnished Apt in the heart of SF","11216948","Korinne",,"Chinatown",37.7909017681122,-122.407256923299,"Entire home/apt",199,1,2,"2017-01-11",0.98,1,87,278
"3520","16052296","Modern 4 bedroom House in Bernal Heights","2957700","Lisa",,"Bernal Heights",37.7395594569749,-122.408898381197,"Entire home/apt",500,2,0,"",0,1,0,365
"3521","16052472","Next generation luxury apartment rental","27716107","Aniruddha",,"South of Market",37.7764737190615,-122.416439987087,"Entire home/apt",138,10,0,"",0,1,60,305
"3522","16052484","Luxurious Noe Valley Victorian","55971219","Ronald",,"Noe Valley",37.7526146089838,-122.431082378839,"Private room",150,1,1,"2017-02-10",0.59,1,76,289
"3523","16052656","Big Noe Valley Home - Walk to 24th Street!","25707444","Kathryn",,"Noe Valley",37.7509904492257,-122.440783140651,"Entire home/apt",325,2,3,"2017-02-24",1.48,1,88,277
"3524","1605483","Cozy Blue Room: Haight, Central SF!","1125797","Siobhann",,"Haight Ashbury",37.7655104567874,-122.44945962848,"Private room",89,2,70,"2017-02-18",1.87,1,362,3
"3525","16055049","Cozy, well-lit house in center of San Francisco","3249283","Arian",,"Western Addition",37.7751466756949,-122.427702783572,"Entire home/apt",170,2,2,"2017-01-02",0.61,2,0,365
"3526","16055131","Separate entrance, private 2 bedroom unit","10784845","Amy",,"Twin Peaks",37.7485495893514,-122.453766800332,"Private room",149,2,2,"2017-02-28",2,2,52,313
"3527","16055807","Private Room 105 in Hostel House","27123550","Jacquelyn",,"Bayview",37.7336411522883,-122.388959238498,"Private room",50,30,1,"2017-01-31",1,8,16,349
"3528","16055969","Fort Lexington one-bedroom suite","22377113","Anja",,"Mission",37.761232687764,-122.420081056988,"Private room",100,7,0,"",0,1,89,276
"3529","16056112","Cozy Alamo Square Getaway","16473514","Meredith",,"Western Addition",37.7789033327676,-122.436303780243,"Entire home/apt",112,2,0,"",0,1,3,362
"3530","16056393","Upscale Modern Apartment on Top Floor","1523339","Omar",,"South of Market",37.7729066993735,-122.391410696905,"Entire home/apt",139,2,1,"2017-02-19",1,1,0,365
"3531","16064495","Charming house with view of Golden Gate Bridge","25596860","Teresa",,"Seacliff",37.7879233390217,-122.484356991537,"Entire home/apt",244,2,0,"",0,1,0,365
"3532","16066598","SchMurray Castle on the Hill","104660822","Liz",,"Excelsior",37.7183138432225,-122.43490186749,"Private room",85,1,1,"2017-02-04",1,1,21,344
"3533","16068425","Newly Renovated Home in Geo Center of City","10784845","Amy",,"Twin Peaks",37.7504104595221,-122.451934337569,"Entire home/apt",149,1,4,"2017-01-31",1.5,2,9,356
"3534","16070178","Sweet place in nob hill","104690163","Dan",,"Nob Hill",37.7925118106091,-122.413436429476,"Entire home/apt",200,7,0,"",0,1,90,275
"3535","16070696","Top Floor SoMa Victorian Condo in the Heart of SF","3353539","Joe",,"South of Market",37.7775436140959,-122.413801297615,"Private room",99,2,3,"2017-01-19",0.94,1,0,365
"3536","16071011","Centrally Located 2 Bedroom Apt for Winter Holiday","27341593","Jash",,"Downtown/Civic Center",37.7875649183264,-122.41734600341,"Entire home/apt",180,3,1,"2016-12-31",0.48,1,0,365
"3537","16071302","Modern Designer 3BR in Sunny Bernal Heights","4211903","Marie",,"Bernal Heights",37.7439576806798,-122.409189479741,"Entire home/apt",249,1,18,"2017-02-16",5.93,1,151,214
"3538","16071674","Private Room with shared bathroom in Hotel","103049007","Akshay",,"Downtown/Civic Center",37.7841092346951,-122.412102562444,"Private room",70,1,8,"2017-02-24",2.42,6,81,284
"3539","16072975","A Twin Bed Right Above SF Urban Center","104582772","Jamie",,"Chinatown",37.7945640081615,-122.40619188033,"Shared room",32,5,2,"2017-01-19",0.98,2,139,226
"3540","16073408","Quiet, private bedroom in remodeled Bernal home","554399","Victor",,"Bernal Heights",37.7383037958828,-122.409739412724,"Private room",75,2,6,"2017-02-24",2.09,2,62,303
"3541","16073836","Beautiful traditional house in Ashbury Heights","19861970","Dennis",,"Castro/Upper Market",37.7641136488065,-122.443835868419,"Entire home/apt",700,3,2,"2017-02-16",1.22,2,361,4
"3542","16079346","Large Room Private Bath Edwardian in Ashbury Hts","50381482","Monette",,"Haight Ashbury",37.7659446116867,-122.446241829301,"Private room",100,2,0,"",0,1,180,185
"3543","16083195","ROOM 914","104817111","Andrei",,"Ocean View",37.7189035875459,-122.455537163859,"Private room",149,1,0,"",0,1,89,276
"3544","16083525","Off-site Meeting Space- Great Views of Sutro Tower","1740476","Alicia",,"Mission",37.7560348776656,-122.411203685658,"Entire home/apt",500,1,1,"2017-01-12",0.6,2,351,14
"3545","16084377","Private room in super nice victorian apartment","12006440","Dominik",,"Haight Ashbury",37.7747773511232,-122.445064851597,"Private room",69,3,0,"",0,1,121,244
"3546","16084531","Cozy Offsite Loft in Soma/Mission Bay","59760767","Mengyao",,"South of Market",37.7736150675044,-122.398555783492,"Entire home/apt",507,1,1,"2016-12-01",0.33,1,88,277
"3547","16086843","421 - Private Room With Bath in Union Square","93714995","325",,"Financial District",37.7889335730759,-122.405019883296,"Private room",109,1,27,"2017-02-24",8.8,13,142,223
"3548","1608763","Trendy Studio on Haight St'","8568596","Mark",,"Western Addition",37.7722334688141,-122.433711682878,"Entire home/apt",141,6,86,"2017-02-05",2.06,1,241,124
"3549","16087997","Waterfront Apartment! Breath Taking View","52561236","Cindy",,"South of Market",37.7809432883881,-122.389646068893,"Entire home/apt",130,1,19,"2017-02-25",6.2,1,331,34
"3550","16088064","Sunny Top Floor Large Flat 5 bed/3 bath, Nob Hill.","75323230","Joe",,"Nob Hill",37.7902155790588,-122.41632328481,"Entire home/apt",600,2,8,"2017-02-12",3.04,1,224,141
"3551","16088162","Fun bedroom in great area!","4694479","Kaitlyn",,"Haight Ashbury",37.7638845634711,-122.446100163165,"Private room",56,3,11,"2017-02-27",3.75,2,9,356
"3552","16098282","Bed at Startup Family","38163072","Evgeny",,"Ocean View",37.7087136083731,-122.464761450664,"Shared room",39,4,6,"2017-02-26",2.25,2,360,5
"3553","16100223","Relax in our Richmond 2 bedroom apt.","104954132","Nathan",,"Outer Richmond",37.7768316437662,-122.482864360648,"Entire home/apt",99,7,2,"2016-12-25",0.67,2,9,356
"3554","16100625","cosy room in 1br ""1bed""1bath @ 16th bart station","53972169","Joseph",,"Mission",37.7645592898907,-122.419163983791,"Private room",85,1,15,"2017-03-01",4.74,1,0,365
"3555","16101403","Dolores apartment","104965546","John",,"Mission",37.7490187693661,-122.424846543745,"Entire home/apt",120,2,2,"2017-01-11",1.09,1,0,365
"3556","16117102","North Bernal /Mission Room for all","2824682","Mary",,"Mission",37.7552279816171,-122.417917062174,"Private room",450,2,0,"",0,1,90,275
"3557","16119837","Private Bedroom & Bath in Downtown SoMa","15728182","Eric",,"South of Market",37.7769927569338,-122.412514003292,"Private room",66,1,1,"2016-12-10",0.36,2,85,280
"3558","16121736","Art-filled loft in SoMA, Bright and Spacious","25327560","Lynne",,"South of Market",37.776960836808,-122.411875756698,"Entire home/apt",180,2,3,"2017-02-24",3,1,282,83
"3559","16123900","Charming remodeled home","54431896","Emily",,"Parkside",37.7476708031617,-122.474046969532,"Entire home/apt",150,1,0,"",0,1,16,349
"3560","16125990","Cozy room in safe Sunset area, near GoldGatePark","81226014","Lynn & Ray",,"Outer Sunset",37.7588105278457,-122.489633502418,"Shared room",40,1,0,"",0,3,0,365
"3561","1612702","Cozy Room in Noe Valley Victorian","8585109","Thea",,"Noe Valley",37.7476415288489,-122.441689318546,"Private room",93,2,140,"2017-02-13",3.31,2,131,234
"3562","16129934","Luxury Loft in Doorman Building","2063382","Kat",,"South of Market",37.7751456024028,-122.41773583401,"Entire home/apt",240,2,0,"",0,1,129,236
"3563","16132666","Charming, Central, Secluded Room","5432863","Suzanne",,"West of Twin Peaks",37.7484389957793,-122.460081542255,"Private room",110,2,3,"2017-02-20",2.81,1,21,344
"3564","1613321","Lovely private garden apt.","8588103","David",,"Bernal Heights",37.7369711076441,-122.418294953284,"Entire home/apt",130,3,14,"2016-04-06",0.33,1,271,94
"3565","16134193","Quiet North Beach apartment near all of the action","20257472","Martin",,"North Beach",37.8014237884304,-122.40788236838,"Entire home/apt",250,2,5,"2017-02-20",2,1,11,354
"3566","16134665","Centrally Located Studio w/ a Stunning View","105253716","Natalie",,"Western Addition",37.7838445704294,-122.425180055707,"Entire home/apt",120,4,0,"",0,1,0,365
"3567","16135757","SF Union Square","39631194","Shajaira",,"Chinatown",37.7913102188876,-122.406325444821,"Entire home/apt",250,1,0,"",0,11,364,1
"3568","16142131","Spacious 1BR in the Mission District","50491424","Avishai",,"Mission",37.7565487531911,-122.422025122724,"Entire home/apt",117,4,0,"",0,1,0,365
"3569","16143017","Family home in the charming Glen Park neighborhood","147659","Holger",,"Glen Park",37.735337070666,-122.43410237096,"Entire home/apt",350,5,0,"",0,1,142,223
"3570","16143121","Stunning, private, sleeps 8, two blocks to Castro","105327831","Jim",,"Castro/Upper Market",37.7627349325109,-122.436485506496,"Entire home/apt",96,2,3,"2017-01-09",1.13,1,14,351
"3571","1614453","Union Square Hotel/Timeshare Studio","6346492","Dana",,"Downtown/Civic Center",37.7891885154091,-122.410925752052,"Entire home/apt",169,2,53,"2017-01-27",1.25,41,0,365
"3572","16145729","San Francisco  Charm and Style","10877897","Deidre",,"West of Twin Peaks",37.7436897905543,-122.457473539427,"Entire home/apt",750,3,0,"",0,1,275,90
"3573","1614622","Great for business travelers - NOPA","2343472","Sal",,"Western Addition",37.7804510204484,-122.445412311023,"Private room",180,1,45,"2015-10-16",1.07,1,365,0
"3574","16147281","Luxury brand new apartment with amazing views","1138846","Ben",,"South of Market",37.7883618933187,-122.391340131859,"Entire home/apt",175,6,3,"2017-01-16",1.58,1,80,285
"3575","16147887","Cozy Bedroom","1382832","Kailey",,"Haight Ashbury",37.7708538941253,-122.444094180532,"Private room",100,1,1,"2016-12-02",0.33,1,4,361
"3576","16147952","Brand new luxury Hayes Valley apartment","54227581","Laura",,"Western Addition",37.7763655270158,-122.424564534743,"Entire home/apt",250,2,2,"2016-12-30",0.77,1,0,365
"3577","16149110","Cushy in The Castro","105391119","Brian",,"Castro/Upper Market",37.7578160268659,-122.436791851898,"Entire home/apt",225,4,10,"2017-02-27",3.66,1,56,309
"3578","1615088","AlamoSquare w/2 Twin XL or King bed","180342","Jack & Jason",,"Western Addition",37.7800947647168,-122.438647849508,"Private room",99,2,92,"2017-02-21",3.69,2,302,63
"3579","1615158","Private Bed&Bath in House by Beach","8597535","Laura",,"Outer Sunset",37.7557827764934,-122.498340981738,"Private room",85,1,88,"2017-01-02",2.09,3,318,47
"3580","1615260","Best Marina location 2bd/2bath/prkn","2841434","Don",,"Marina",37.804616430773,-122.440944834573,"Entire home/apt",475,2,28,"2016-10-23",0.77,1,365,0
"3581","16157577","Cozy Mini Studio Apartment close to Union Square","105459809","Rafael",,"Downtown/Civic Center",37.7858179644927,-122.414885054786,"Entire home/apt",70,5,0,"",0,1,50,315
"3582","16158244","Cozy room in Nob Hill","27600938","Julie",,"Downtown/Civic Center",37.7873041200087,-122.418523009613,"Private room",66,10,0,"",0,1,29,336
"3583","16160696","Relaxing Oasis on Dolores Park—Two Bedrooms","105480603","David",,"Castro/Upper Market",37.7595478238485,-122.426692375814,"Entire home/apt",375,4,8,"2017-02-03",2.76,2,54,311
"3584","16162625","315 - Clean, Private Room in a Perfect Location!","93714995","325",,"Financial District",37.7887362742864,-122.405217292139,"Private room",109,1,15,"2017-02-12",5.06,13,150,215
"3585","16163100","Large Private Home is a vintage-inspired SF Gem","105499086","Kati And Steve",,"Inner Sunset",37.7621539748655,-122.46998699389,"Entire home/apt",150,2,3,"2017-02-27",1.32,1,6,359
"3586","16165451","Private room in a quant Cole Valley home","26445633","Regina",,"Haight Ashbury",37.7637663010388,-122.446976305665,"Private room",80,2,0,"",0,1,29,336
"3587","16166074","Classic San Francisco Home By the Bay","99124477","Thomas",,"Marina",37.8055548678841,-122.442750387473,"Entire home/apt",200,2,1,"2016-12-11",0.37,1,99,266
"3588","16173016","Beautiful one bedroom Retreat - Mission District","105578739","Elizabeth",,"Mission",37.7614820537443,-122.409253923051,"Entire home/apt",200,1,3,"2017-02-24",2.05,1,288,77
"3589","16175237","3 BR  1, 1/2BA Family house Exelsior","45776848","Yoav",,"Excelsior",37.7261626588084,-122.430621162757,"Entire home/apt",170,7,1,"2017-02-19",1,2,120,245
"3590","16176101","401 - Clean Hotel Room. 2 beds. Sleeps up to 4!","93714995","325",,"Financial District",37.7884444393302,-122.406258155352,"Private room",95,7,5,"2017-02-15",2.24,13,128,237
"3591","16177821","soma special","105466512","John",,"South of Market",37.7756906451513,-122.40246925681,"Entire home/apt",235,1,2,"2017-02-11",0.66,1,0,365
"3592","16178260","Nob Hill Studio","15282243","Veena",,"Nob Hill",37.7944053750046,-122.41163015594,"Entire home/apt",91,3,2,"2017-02-16",2,1,0,365
"3593","16178483","Beautiful Castro Edwardian (pvt top-level condo)","9475163","Dhruv",,"Castro/Upper Market",37.7613697364249,-122.439168638895,"Entire home/apt",225,4,0,"",0,2,0,365
"3594","16178751","Private, Quiet Apartment in Heart of the Mission","3470491","Andrew",,"Mission",37.7591334594544,-122.419675529858,"Entire home/apt",185,2,2,"2017-02-05",1.28,1,12,353
"3595","16178926","Nob Hill Studio, Suitable for 4!","105633683","Troy",,"Nob Hill",37.7956843647978,-122.416397204089,"Entire home/apt",150,3,11,"2017-02-12",3.75,1,63,302
"3596","16179065","Quiet, Recently Re-Done Large Studio / Noe Valley","3817487","Bruce",,"Noe Valley",37.7531029624154,-122.436208732858,"Entire home/apt",159,3,1,"2017-01-24",0.79,1,328,37
"3597","16179560","Comfortable garden level apartment in the Castro","105640301","Brian",,"Castro/Upper Market",37.7626469663623,-122.431555406639,"Entire home/apt",165,2,6,"2017-01-27",2.22,1,0,365
"3598","16179580","Charming in-law with a comfortable Cape Cod feel","105638927","Lori",,"Outer Mission",37.7336016304648,-122.443751783836,"Entire home/apt",110,2,3,"2017-01-29",1.38,1,17,348
"3599","16180470","Three-story 2Br/2Ba Loft in SOMA w/ Everything","8182553","Nicolai",,"South of Market",37.772663543032,-122.40264810535,"Entire home/apt",220,7,0,"",0,1,0,365
"3600","16181249","Bright apartment in the Lower Haight!","105656809","Marc",,"Western Addition",37.7713104145581,-122.436457591389,"Private room",70,2,1,"2017-01-03",0.51,1,0,365
"3601","16182094","qqqq","12101646","Kidai",,"South of Market",37.7794656690126,-122.405075201971,"Private room",999,1,0,"",0,1,364,1
"3602","16182225","商务旅行b 位于旧金山,交通便利,舒适大床房，门口有公交车，商场","85575849","Lily",,"Inner Richmond",37.7764068687928,-122.461414560839,"Shared room",38,1,2,"2016-12-27",0.67,3,77,288
"3603","16184636","Quiet in the heart of Mission","16217269","Thomas",,"Mission",37.7635979047899,-122.423825296943,"Entire home/apt",160,3,2,"2017-01-12",0.76,1,115,250
"3604","1618593","Beautiful Bright Victorian Jr 1BR","2451582","Marianne",,"Western Addition",37.78223314892,-122.439047304396,"Entire home/apt",300,7,1,"2013-10-23",0.02,1,365,0
"3605","1618751","Quiet Room in Beautiful House","8209036","Beata",,"Potrero Hill",37.7566390195702,-122.402712135201,"Private room",249,1,5,"2016-10-06",0.15,2,365,0
"3606","1618782","Luxe Lower Pac Heights Victorian","172177","Tim",,"Western Addition",37.787628829064,-122.439460879,"Private room",195,2,42,"2016-05-19",1,2,334,31
"3607","16188624","Amazing view and spacious place!","62351863","Ruchi",,"South of Market",37.7866830158534,-122.392336056536,"Entire home/apt",200,2,0,"",0,1,19,346
"3608","1618880","Cozy Room in Telegraph Hill Cottage","5951946","Diane",,"North Beach",37.8020278642695,-122.410242126557,"Private room",250,1,1,"2013-11-10",0.02,2,365,0
"3609","16189105","STUNNING  ONE  BEDROOM APT IN THE HAIGHT","29290131","Jean",,"Haight Ashbury",37.7698715470942,-122.449396057999,"Entire home/apt",75,7,2,"2017-02-11",1.5,1,79,286
"3610","16190529","Amazing Private Room in a Modern Pac Heights Apt","5989823","Lauren",,"Western Addition",37.7874124401866,-122.442555319238,"Private room",100,1,2,"2017-02-05",1.22,1,219,146
"3611","16192219","Industrial Loft in Potrero Hill","39859429","Christina",,"Potrero Hill",37.7645807137437,-122.393906160106,"Entire home/apt",200,3,0,"",0,1,15,350
"3612","16193580","1 BR deluxe suite in the heart of San Francisco","10335947","David",,"Downtown/Civic Center",37.7858480421599,-122.406845967864,"Entire home/apt",235,3,0,"",0,1,5,360
"3613","16194313","Bright One Bedroom Apartment near park and shops","9942651","Prima",,"Outer Mission",37.7329442082869,-122.448244308537,"Entire home/apt",145,3,0,"",0,1,0,365
"3614","16194768","Top Floor 1 Bedroom Castro Apartment","1115017","Federico",,"Castro/Upper Market",37.7602858463286,-122.43853615192,"Entire home/apt",250,2,0,"",0,1,44,321
"3615","1620039","Perfect Timeshare/Hotel (Union Sq.)","6346492","Dana",,"Downtown/Civic Center",37.7874918681122,-122.411030466877,"Entire home/apt",175,1,69,"2016-09-02",1.64,41,0,365
"3616","16201441","House of Glint, Art Loft in the Mission","496871","Damian",,"South of Market",37.7717238729164,-122.421795262806,"Entire home/apt",150,1,0,"",0,1,87,278
"3617","16202104","Cosy 2 rooms in gorgeous Victorian building","40536296","Mustapha",,"Haight Ashbury",37.7721970941602,-122.442367428429,"Private room",325,1,0,"",0,2,364,1
"3618","16202617","Historic Queen Victorian in the Mission District","50247302","Ko",,"Mission",37.7580721389977,-122.421560371652,"Private room",150,1,2,"2017-01-12",1.18,1,0,365
"3619","1620279","Charming Home in Sunny Mission","2385271","Lori",,"Mission",37.7497606805347,-122.410122782403,"Entire home/apt",300,2,23,"2015-10-20",0.68,1,0,365
"3620","16203243","Luxury Modern Room, Full Amenities in SOMA","5097040","Meena",,"South of Market",37.7890100117569,-122.391794516191,"Private room",180,3,8,"2017-02-18",3.93,1,74,291
"3621","1620411","Cozy Noe Valley Studio","8399182","Amitsa",,"Mission",37.7501702953942,-122.424868210099,"Entire home/apt",175,3,72,"2017-01-30",1.78,1,346,19
"3622","16204265","*Private Room/Bath* in Mission near BART, PETS OK","1291823","Koncha",,"Mission",37.7601617389419,-122.419290814214,"Private room",90,1,10,"2017-03-01",4.92,2,45,320
"3623","16206151","1- Space in a Co-work/Live House","4497462","Peter",,"South of Market",37.7793978974836,-122.397159039121,"Shared room",37,30,6,"2017-02-04",2.2,3,113,252
"3624","16207317","Downtown View Condo in SoMa/Potrero Hill","17216757","Ling",,"Potrero Hill",37.7634536722876,-122.396656435346,"Shared room",40,3,1,"2017-01-09",0.57,1,160,205
"3625","16207388","Beautiful, spacious Lower Haight 2BR with garden","32015361","Carolyn",,"Western Addition",37.7721891714195,-122.432715034656,"Entire home/apt",250,3,3,"2017-02-14",1.32,1,0,365
"3626","16207655","Queen Bed in Spacious Sunny Room","258645","Nathaniel",,"Castro/Upper Market",37.7669384293972,-122.429909971137,"Private room",120,2,4,"2017-01-29",1.82,2,2,363
"3627","16207952","asdfasdf","93169520","LanHOST",,"Mission",37.7521385506875,-122.420752397571,"Shared room",11,1,0,"",0,1,0,365
"3628","16208102","Stunning designer 2bd/2bth apartment with own yard","3916222","Marshka",,"Mission",37.757126200475,-122.410826629765,"Entire home/apt",275,2,0,"",0,1,7,358
"3629","16208487","Sadie's Place","100615514","May",,"Bernal Heights",37.7414288583754,-122.414277014243,"Entire home/apt",100,30,5,"2017-02-20",1.9,1,352,13
"3630","16215634","1 bdrm/1 bath in NEW bldg - Lower Pac Heights!","5787401","Danica",,"Western Addition",37.7848812425337,-122.439822539084,"Entire home/apt",250,3,0,"",0,1,89,276
"3631","16216095","Amazing co-living home in the Mission / Noe Valley","105584687","Leah",,"Noe Valley",37.7515129364477,-122.42542546486,"Private room",69,15,0,"",0,1,89,276
"3632","16219320","Bright and cozy room in Penthouse Apartment!","29460821","Madeline",,"Western Addition",37.7707111470479,-122.427983616653,"Private room",69,4,0,"",0,1,13,352
"3633","16219958","Private 1 Bedroom+1 Sofa(sleeps 3 ppl)~Golden Gate","7479539","Igor",,"Inner Richmond",37.7787694310361,-122.474069130134,"Private room",69,2,5,"2017-02-28",5,2,155,210
"3634","16220152","Private room in Mission Bay","100250867","Devon",,"South of Market",37.7686653790193,-122.390616597551,"Private room",120,1,0,"",0,2,56,309
"3635","16220303","Entire apartment in the mission","37929967","Sam",,"Mission",37.7495312932971,-122.41828323116,"Entire home/apt",133,1,6,"2017-02-19",3.33,1,164,201
"3636","16227942","Beautiful room with view","877757","Violet",,"Bernal Heights",37.7369319374003,-122.424211969789,"Private room",55,1,13,"2017-02-14",4.38,2,267,98
"3637","16228141","An Awesome Spot in Mission Bernal","877757","Violet",,"Bernal Heights",37.738421955723,-122.424152624429,"Private room",50,1,11,"2017-02-19",3.71,2,171,194
"3638","16228848","415 - Clean Renovated Room in PERFECT LOCATION","93714995","325",,"Financial District",37.78878289837,-122.405012397144,"Private room",109,1,11,"2017-02-19",4.85,13,151,214
"3639","16230094","SF Entire Studio","106064652","Vinayak",,"Downtown/Civic Center",37.784835672441,-122.419399022059,"Entire home/apt",150,1,0,"",0,1,179,186
"3640","16230722","Comfortable fun private room close to BART in SF","835197","Steve & Anna",,"Outer Mission",37.715961681718,-122.447969736439,"Private room",80,1,7,"2017-02-21",3.44,1,82,283
"3641","16230760","Room with a view and Queen bed","100102178","Daralt",,"Castro/Upper Market",37.7591397296528,-122.442444439636,"Private room",80,2,3,"2017-01-01",1.22,1,0,365
"3642","16231784","Spacious Studio in the Heart of the City","18346972","Roy",,"Western Addition",37.784018497766,-122.431989038868,"Entire home/apt",110,2,13,"2017-02-22",5.49,1,0,365
"3643","16231812","Great Pad for a Couple or Solo Traveler!","36059336","Justin",,"Downtown/Civic Center",37.7859529549531,-122.414606095252,"Entire home/apt",150,2,1,"2017-01-01",0.49,1,60,305
